,word,current_time,rel_freq_past,rel_freq_last_month,rel_freq_last_week,rel_freq_last_day,rel_freq_next_week,rel_freq_future
23,piloted,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
24,unas,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,9.053870529651426e-05
25,slowly,2025-10-03 22:18:01+00:00,0.005048357955149325,0.0042643923240938165,0.0,0.0,0.0,0.004436396559529199
26,conventional,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
27,whisper,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.00018107741059302852
28,prophunt,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
29,navigation,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,9.053870529651426e-05
30,strapped,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
31,bahah,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
32,corrupted,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.00036215482118605704
33,skits,2025-10-03 22:18:01+00:00,0.0002125624402168137,0.0,0.0,0.0,0.0,0.00018107741059302852
34,tsunderiplier,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
35,wack,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,9.053870529651426e-05
36,admits,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,9.053870529651426e-05
37,skim,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
38,persuades,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
39,opponent,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0002716161158895428
40,whats,2025-10-03 22:18:01+00:00,0.0006642576256775428,0.0,0.0,0.0,0.002967359050445104,0.001086464463558171
41,brandon,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
42,exasperation,2025-10-03 22:18:01+00:00,0.0,0.0,0.003125,0.0,0.0,0.0
43,neo,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
44,smector,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
45,whoop,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
46,gaddamnn,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
47,bullet,2025-10-03 22:18:01+00:00,0.000637687320650441,0.0,0.003125,0.0,0.0,0.0012675418741511996
48,jacob,2025-10-03 22:18:01+00:00,0.0005845467105962377,0.0,0.0,0.0,0.0,0.0
49,clattering,2025-10-03 22:18:01+00:00,0.0,0.0,0.003125,0.0,0.0,0.0
50,ooh,2025-10-03 22:18:01+00:00,0.00037198427037942394,0.0,0.0,0.0,0.0,0.0005432322317790856
51,combust,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
52,spectating,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
53,brazenly,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
54,listened,2025-10-03 22:18:01+00:00,0.000637687320650441,0.0,0.003125,0.0,0.002967359050445104,0.0002716161158895428
55,injections,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
56,underpins,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
57,enter,2025-10-03 22:18:01+00:00,0.0010362418960569667,0.0021321961620469083,0.0,0.0,0.0,0.00036215482118605704
58,woooooooooooo,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
59,0,2025-10-03 22:18:01+00:00,0.013471144648740567,0.0255863539445629,0.0125,0.03296703296703297,0.008902077151335312,0.014214576731552738
60,rambles,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
61,frantic,2025-10-03 22:18:01+00:00,0.00037198427037942394,0.0,0.0,0.0,0.0,0.0
62,aagain,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
63,partial,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
64,anybody,2025-10-03 22:18:01+00:00,0.0009299606759485599,0.0021321961620469083,0.0,0.0,0.002967359050445104,0.0018107741059302852
65,childhoods,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0002716161158895428
66,outlast,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.00018107741059302852
67,malls,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,0.0
68,interpret,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.0002716161158895428
69,squeals,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
70,stretching,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.0
71,warms,2025-10-03 22:18:01+00:00,0.0004251248804336274,0.0,0.0,0.0,0.0,0.0009053870529651426
72,yesss,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,9.053870529651426e-05
73,luckily,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.003125,0.0,0.002967359050445104,0.00018107741059302852
74,sociopaths,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
75,helppi,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
76,taf,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
77,sneezes,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
78,goldren,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
79,rougher,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
80,bye,2025-10-03 22:18:01+00:00,0.001115952811138272,0.0,0.0,0.0,0.0,0.0008148483476686283
81,ceasing,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
82,adoptive,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
83,kiwi,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0002716161158895428
84,similarities,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
85,nachos,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
86,lhg,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
87,riskiest,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
88,bahaha,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
89,100th,2025-10-03 22:18:01+00:00,0.00029227335529811885,0.0,0.0,0.0,0.0,0.0
90,coaster,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
91,possibility,2025-10-03 22:18:01+00:00,0.00039855457540652567,0.0021321961620469083,0.0,0.0,0.0,0.00018107741059302852
92,candle,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0012675418741511996
93,wide,2025-10-03 22:18:01+00:00,0.0004516951854607291,0.0,0.0,0.0,0.0,0.0006337709370755998
94,41,2025-10-03 22:18:01+00:00,0.0056860452757997665,0.0,0.009375,0.0,0.005934718100890208,0.005703938433680398
95,henery,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
96,liquified,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
97,riddance,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
98,lifts,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
99,disappear,2025-10-03 22:18:01+00:00,0.0006908279307046445,0.0,0.0,0.0,0.0,0.0005432322317790856
100,improved,2025-10-03 22:18:01+00:00,0.00034541396535232226,0.0042643923240938165,0.0,0.0,0.0,0.0004526935264825713
101,preened,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
102,eeaugh,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
103,organazing,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
104,gernoal,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
105,worlds,2025-10-03 22:18:01+00:00,0.00029227335529811885,0.0,0.0,0.0,0.0,0.00018107741059302852
106,licenses,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
107,sympathy,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.00018107741059302852
108,mower,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
109,fats,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
110,endured,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
111,absolute,2025-10-03 22:18:01+00:00,0.004410670634498884,0.0,0.003125,0.01098901098901099,0.011869436201780416,0.004526935264825713
112,pointless,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.00018107741059302852
113,conversating,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
114,bung,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
115,top10,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
116,bst,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
117,autoplayed,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
118,trainer,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
119,pisses,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
120,anyas,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
121,baaaaaby,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
122,woo,2025-10-03 22:18:01+00:00,0.00034541396535232226,0.0021321961620469083,0.0,0.0,0.0,0.0
123,announcer,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
124,accessories,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
125,iplayed,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
126,variable,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
127,echo,2025-10-03 22:18:01+00:00,0.00039855457540652567,0.0,0.003125,0.0,0.0,0.0002716161158895428
128,gamegrumps,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
129,sunset,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
130,pinballs,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
131,murders,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,0.00036215482118605704
132,cyclical,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
133,global,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
134,sentience,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
135,finishes,2025-10-03 22:18:01+00:00,0.000557976405569136,0.0021321961620469083,0.0,0.0,0.0,0.0005432322317790856
136,component,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
137,throught,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
138,reacton,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
139,dolly,2025-10-03 22:18:01+00:00,0.0002125624402168137,0.0021321961620469083,0.0,0.0,0.0,9.053870529651426e-05
140,biophage,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
141,reselecting,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
142,pinch,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
143,goats,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0005432322317790856
144,represents,2025-10-03 22:18:01+00:00,0.00029227335529811885,0.0,0.0,0.0,0.0,0.0006337709370755998
145,socom,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
146,luggage,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
147,salted,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
148,taking,2025-10-03 22:18:01+00:00,0.006270591986396004,0.0,0.0,0.0,0.008902077151335312,0.005703938433680398
149,electricity,2025-10-03 22:18:01+00:00,0.00037198427037942394,0.0,0.003125,0.0,0.002967359050445104,9.053870529651426e-05
150,digestion,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
151,breasts,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
152,ruby,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,9.053870529651426e-05
153,ateez,2025-10-03 22:18:01+00:00,0.0005048357955149325,0.0,0.0,0.0,0.0,0.0
154,beheaded,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
155,leash,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
156,mainline,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
157,patronising,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
158,evaluations,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
159,hewwo,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
160,rashed,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
161,replies,2025-10-03 22:18:01+00:00,0.0005845467105962377,0.0,0.0,0.0,0.0,0.0002716161158895428
162,aaaaeehhh,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
163,intently,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.00018107741059302852
164,quitter,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
165,assassinated,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
166,department,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.01098901098901099,0.0,9.053870529651426e-05
167,remark,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.0
168,watchtower,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
169,luke,2025-10-03 22:18:01+00:00,0.0,0.0,0.003125,0.0,0.0,0.0
170,universally,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
171,getring,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
172,choices,2025-10-03 22:18:01+00:00,0.0008502497608672548,0.0021321961620469083,0.0,0.0,0.008902077151335312,0.0009053870529651426
173,football,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
174,philosopher,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
175,nauseated,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
176,ln,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
177,slavic,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
178,desc,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
179,migraine,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
180,daerk,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
181,flirty,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
182,sans,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
183,ohhh,2025-10-03 22:18:01+00:00,0.0004782654904878308,0.0,0.0,0.0,0.0,9.053870529651426e-05
184,impersonator,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
185,pirating,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
186,jeff,2025-10-03 22:18:01+00:00,0.0006111170156233393,0.0,0.0,0.0,0.0,0.00018107741059302852
187,peeve,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0002716161158895428
188,cephalization,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
189,appendicitis,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
190,nuuuuuudes,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
191,sinserly,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
192,halted,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
193,jumpage,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
194,pepper,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0021321961620469083,0.0,0.0,0.0,9.053870529651426e-05
195,spelt,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
196,fester,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
197,milkshake,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
198,deead,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
199,spritzed,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
200,viscous,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
201,scope,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,9.053870529651426e-05
202,shivers,2025-10-03 22:18:01+00:00,0.0002391327452439154,0.0,0.0,0.0,0.0,0.0
203,altars,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
204,mee,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
205,sizeable,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
206,dong,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
207,portuguese,2025-10-03 22:18:01+00:00,0.001381655861409289,0.0,0.0,0.0,0.0,0.0016296966953372567
208,backseating,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
209,leisure,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,9.053870529651426e-05
210,stole,2025-10-03 22:18:01+00:00,0.0006642576256775428,0.0042643923240938165,0.003125,0.0,0.0,0.0008148483476686283
211,complains,2025-10-03 22:18:01+00:00,0.00037198427037942394,0.0,0.0,0.0,0.0,9.053870529651426e-05
212,musty,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
213,schedual,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
214,nohhh,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
215,dommetrescu,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
216,straw,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
217,nighter,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
218,beinng,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
219,current,2025-10-03 22:18:01+00:00,0.000557976405569136,0.0,0.0,0.0,0.0,0.001086464463558171
220,plantlife,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
221,janet,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
222,destraction,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
223,basturd,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
224,corrections,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
225,bradley,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
226,blessed,2025-10-03 22:18:01+00:00,0.0007439685407588479,0.0042643923240938165,0.003125,0.01098901098901099,0.0,0.0009053870529651426
227,doorways,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
228,circular,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
229,interstellar,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
230,aaaaahhhhhhh,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
231,cloned,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0021321961620469083,0.0,0.0,0.0,0.00018107741059302852
232,miserable,2025-10-03 22:18:01+00:00,0.0002125624402168137,0.0,0.0,0.0,0.0,0.00036215482118605704
233,best,2025-10-03 22:18:01+00:00,0.020937400361356148,0.01279317697228145,0.0125,0.01098901098901099,0.020771513353115726,0.013580805794477138
234,egomaniac,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
235,1177388,2025-10-03 22:18:01+00:00,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0
236,repetition,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
237,plann,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
238,oddest,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
239,melody,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.01098901098901099,0.0,0.0002716161158895428
240,roofied,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
